route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
240-13188,JUNE25-D08CAR-3_Sunday,70240000020740-JUNE25,,1,2400400,2400002_JUNE25,62031142-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020808-JUNE25,,1,2400900,2400002_JUNE25,62031143-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021001-JUNE25,,1,2401000,2400002_JUNE25,62031144-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020851-JUNE25,,1,2400300,2400002_JUNE25,62031145-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021015-JUNE25,,1,2401302,2400002_JUNE25,62031146-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020920-JUNE25,,1,2400800,2400002_JUNE25,62031147-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020933-JUNE25,,1,2400100,2400002_JUNE25,62031148-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021044-JUNE25,,1,2400400,2400002_JUNE25,62031149-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000020946-JUNE25,,1,2400600,2400002_JUNE25,62031150-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021030-JUNE25,,1,2400700,2400002_JUNE25,62031151-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021114-JUNE25,,1,2400900,2400002_JUNE25,62031152-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021059-JUNE25,,1,2401200,2400002_JUNE25,62031153-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021130-JUNE25,,1,2400200,2400002_JUNE25,62031154-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021327-JUNE25,,1,2401000,2400002_JUNE25,62031155-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021212-JUNE25,,1,2400300,2400002_JUNE25,62031156-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021144-JUNE25,,1,2401100,2400002_JUNE25,62031157-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021158-JUNE25,,1,2401402,2400002_JUNE25,62031158-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021242-JUNE25,,1,2400800,2400002_JUNE25,62031159-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021257-JUNE25,,1,2400100,2400002_JUNE25,62031160-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021227-JUNE25,,1,2400500,2400002_JUNE25,62031161-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021312-JUNE25,,1,2400600,2400002_JUNE25,62031162-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021342-JUNE25,,1,2401302,2400002_JUNE25,62031163-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021357-JUNE25,,1,2400700,2400002_JUNE25,62031164-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021412-JUNE25,,1,2400400,2400002_JUNE25,62031165-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021559-JUNE25,,1,2400500,2400002_JUNE25,62031166-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021530-JUNE25,,1,2401402,2400002_JUNE25,62031167-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021427-JUNE25,,1,2401200,2400002_JUNE25,62031168-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021442-JUNE25,,1,2400900,2400002_JUNE25,62031169-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021515-JUNE25,,1,2401100,2400002_JUNE25,62031170-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021458-JUNE25,,1,2400200,2400002_JUNE25,62031171-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021700-JUNE25,,1,2401000,2400002_JUNE25,62031172-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021544-JUNE25,,1,2400300,2400002_JUNE25,62031173-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021716-JUNE25,,1,2401302,2400002_JUNE25,62031174-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021614-JUNE25,,1,2400800,2400002_JUNE25,62031175-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021630-JUNE25,,1,2400100,2400002_JUNE25,62031176-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021746-JUNE25,,1,2400400,2400002_JUNE25,62031177-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021645-JUNE25,,1,2400600,2400002_JUNE25,62031178-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021731-JUNE25,,1,2400700,2400002_JUNE25,62031179-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021817-JUNE25,,1,2400900,2400002_JUNE25,62031180-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000021801-JUNE25,,1,2401200,2400002_JUNE25,62031181-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050524-JUNE25,,0,2400100,2400005_JUNE25,62031182-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050711-JUNE25,,0,2401100,2400005_JUNE25,62031183-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050621-JUNE25,,0,2400400,2400005_JUNE25,62031184-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050544-JUNE25,,0,2400600,2400005_JUNE25,62031185-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050603-JUNE25,,0,2400700,2400005_JUNE25,62031186-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050656-JUNE25,,0,2400200,2400005_JUNE25,62031187-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050726-JUNE25,,0,2400300,2400005_JUNE25,62031188-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050640-JUNE25,,0,2400900,2400005_JUNE25,62031189-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050741-JUNE25,,0,2400500,2400005_JUNE25,62031190-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050755-JUNE25,,0,2400800,2400005_JUNE25,62031191-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050810-JUNE25,,0,2400100,2400005_JUNE25,62031192-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050825-JUNE25,,0,2400600,2400005_JUNE25,62031193-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051006-JUNE25,,0,2401100,2400005_JUNE25,62031194-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050853-JUNE25,,0,2400700,2400005_JUNE25,62031195-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050839-JUNE25,,0,2401000,2400005_JUNE25,62031196-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050907-JUNE25,,0,2400400,2400005_JUNE25,62031197-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050922-JUNE25,,0,2401200,2400005_JUNE25,62031198-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050937-JUNE25,,0,2400900,2400005_JUNE25,62031199-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051250-JUNE25,,0,2401200,2400005_JUNE25,62031200-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050952-JUNE25,,0,2400200,2400005_JUNE25,62031201-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051150-JUNE25,,0,2401000,2400005_JUNE25,62031202-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051020-JUNE25,,0,2401402,2400005_JUNE25,62031203-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051035-JUNE25,,0,2400300,2400005_JUNE25,62031204-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051050-JUNE25,,0,2400500,2400005_JUNE25,62031205-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051105-JUNE25,,0,2400800,2400005_JUNE25,62031206-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051120-JUNE25,,0,2400100,2400005_JUNE25,62031207-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051135-JUNE25,,0,2400600,2400005_JUNE25,62031208-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051205-JUNE25,,0,2401302,2400005_JUNE25,62031209-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051235-JUNE25,,0,2400400,2400005_JUNE25,62031210-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051220-JUNE25,,0,2400700,2400005_JUNE25,62031211-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051405-JUNE25,,0,2400300,2400005_JUNE25,62031212-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051320-JUNE25,,0,2400200,2400005_JUNE25,62031213-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051350-JUNE25,,0,2401402,2400005_JUNE25,62031214-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051420-JUNE25,,0,2400500,2400005_JUNE25,62031215-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051305-JUNE25,,0,2400900,2400005_JUNE25,62031216-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051335-JUNE25,,0,2401100,2400005_JUNE25,62031217-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051520-JUNE25,,0,2401000,2400005_JUNE25,62031218-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051435-JUNE25,,0,2400800,2400005_JUNE25,62031219-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051535-JUNE25,,0,2401302,2400005_JUNE25,62031220-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051450-JUNE25,,0,2400100,2400005_JUNE25,62031221-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051605-JUNE25,,0,2400400,2400005_JUNE25,62031222-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051505-JUNE25,,0,2400600,2400005_JUNE25,62031223-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051550-JUNE25,,0,2400700,2400005_JUNE25,62031224-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051708-JUNE25,,0,2401402,2400005_JUNE25,62031225-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051620-JUNE25,,0,2401200,2400005_JUNE25,62031226-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051636-JUNE25,,0,2400900,2400005_JUNE25,62031227-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000050444-JUNE25,,0,2400300,2400005_JUNE25,62031228-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051653-JUNE25,,0,2400200,2400005_JUNE25,62031229-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051809-JUNE25,,0,2400100,2400005_JUNE25,62031230-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051723-JUNE25,,0,2400300,2400005_JUNE25,62031231-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051738-JUNE25,,0,2400500,2400005_JUNE25,62031232-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000051753-JUNE25,,0,2400800,2400005_JUNE25,62031233-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000022035-JUNE25,,1,2400700,2400002_JUNE25,62031234-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032418-JUNE25,,1,2409111,2400003_JUNE25,62031235-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032158-JUNE25,,1,2401402,2400003_JUNE25,62031236-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032218-JUNE25,,1,2409211,2400003_JUNE25,62031237-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032319-JUNE25,,1,2409311,2400003_JUNE25,62031239-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000032438-JUNE25,,1,2401402,2400003_JUNE25,62031240-JUNE25-D08CAR-3_Sunday
240-13188,JUNE25-D08CAR-3_Sunday,70240000082223-JUNE25,,0,2400700,2400008_JUNE25,62031241-JUNE25-D08CAR-3_Sunday
487-13188,JUNE25-D09CAR-1_Weekday,10487001250707-JUNE25,,1,0781600,4870125_JUNE25,62031276-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001170610-JUNE25,,0,0760800,4870117_JUNE25,62031277-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001170647-JUNE25,,0,4870100,4870117_JUNE25,62031278-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001170723-JUNE25,,0,4870401,4870117_JUNE25,62031279-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001170923-JUNE25,,0,4870100,4870117_JUNE25,62031280-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001191022-JUNE25,,0,4870200,4870119_JUNE25,62031281-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001191107-JUNE25,,0,4870300,4870119_JUNE25,62031282-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001191152-JUNE25,,0,4870100,4870119_JUNE25,62031283-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001191237-JUNE25,,0,4870200,4870119_JUNE25,62031284-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001191322-JUNE25,,0,4870300,4870119_JUNE25,62031285-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001191407-JUNE25,,0,4870100,4870119_JUNE25,62031286-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001171509-JUNE25,,0,4870502,4870117_JUNE25,62031287-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001171538-JUNE25,,0,4870702,4870117_JUNE25,62031288-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001180925-JUNE25,,1,4870200,4870118_JUNE25,62031289-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001171604-JUNE25,,0,4870802,4870117_JUNE25,62031290-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001250735-JUNE25,,1,0760800,4870125_JUNE25,62031291-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001210804-JUNE25,,1,4870100,4870121_JUNE25,62031292-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001181004-JUNE25,,1,4870300,4870118_JUNE25,62031293-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001181046-JUNE25,,1,4870100,4870118_JUNE25,62031294-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001181214-JUNE25,,1,4870300,4870118_JUNE25,62031295-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001181258-JUNE25,,1,4870100,4870118_JUNE25,62031296-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001181343-JUNE25,,1,4870200,4870118_JUNE25,62031297-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001211428-JUNE25,,1,4870300,4870121_JUNE25,62031298-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001211552-JUNE25,,1,4870200,4870121_JUNE25,62031299-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001211800-JUNE25,,1,4870100,4870121_JUNE25,62031300-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001211714-JUNE25,,1,4870702,4870121_JUNE25,62031301-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001171838-JUNE25,,0,4870702,4870117_JUNE25,62031302-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001211845-JUNE25,,1,0700900,4870121_JUNE25,62031303-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001212030-JUNE25,,1,4870100,4870121_JUNE25,62031304-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001151650-JUNE25,,0,4870402,4870115_JUNE25,62031305-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001151619-JUNE25,,0,0700100,4870115_JUNE25,62031306-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001211930-JUNE25,,1,4870502,4870121_JUNE25,62031307-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001151523-JUNE25,,0,4870602,4870115_JUNE25,62031308-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001240823-JUNE25,,1,4870601,4870124_JUNE25,62031309-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001230725-JUNE25,,1,4870300,4870123_JUNE25,62031310-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001171915-JUNE25,,0,4870100,4870117_JUNE25,62031311-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001240753-JUNE25,,1,0701300,4870124_JUNE25,62031312-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001250836-JUNE25,,1,4870501,4870125_JUNE25,62031313-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001172038-JUNE25,,0,4870502,4870117_JUNE25,62031314-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001172136-JUNE25,,0,4870100,4870117_JUNE25,62031315-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001171955-JUNE25,,0,0700900,4870117_JUNE25,62031316-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001191446-JUNE25,,0,4870200,4870119_JUNE25,62031317-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001170843-JUNE25,,0,4870300,4870117_JUNE25,62031318-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001171634-JUNE25,,0,4870100,4870117_JUNE25,62031319-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001170452-JUNE25,,0,4870401,4870117_JUNE25,62031320-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001170530-JUNE25,,0,4870501,4870117_JUNE25,62031321-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001181130-JUNE25,,1,4870200,4870118_JUNE25,62031322-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001210541-JUNE25,,1,4870100,4870121_JUNE25,62031324-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001151550-JUNE25,,0,4870300,4870115_JUNE25,62031325-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001170803-JUNE25,,0,4870200,4870117_JUNE25,62031326-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001250640-JUNE25,,1,4870501,4870125_JUNE25,62031327-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001211512-JUNE25,,1,4870100,4870121_JUNE25,62031328-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001171802-JUNE25,,0,4870502,4870117_JUNE25,62031329-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001151451-JUNE25,,0,4870402,4870115_JUNE25,62031330-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001211634-JUNE25,,1,4870502,4870121_JUNE25,62031331-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001230656-JUNE25,,1,4870200,4870123_JUNE25,62031332-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001180856-JUNE25,,1,4870401,4870118_JUNE25,62031333-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001171744-JUNE25,,0,4870300,4870117_JUNE25,62031334-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001210611-JUNE25,,1,4870401,4870121_JUNE25,62031335-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001151724-JUNE25,,0,4870200,4870115_JUNE25,62031336-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001171706-JUNE25,,0,0700900,4870117_JUNE25,62031337-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001171820-JUNE25,,0,0700100,4870117_JUNE25,62031338-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001240629-JUNE25,,1,4870601,4870124_JUNE25,62031339-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-1_Weekday,10487001240603-JUNE25,,1,0701300,4870124_JUNE25,62031340-JUNE25-D09CAR-1_Weekday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191955-JUNE25,,0,4870100,4870119_JUNE25,62031378-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191140-JUNE25,,0,4870300,4870119_JUNE25,62031379-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191910-JUNE25,,0,4870200,4870119_JUNE25,62031380-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191310-JUNE25,,0,4870100,4870119_JUNE25,62031381-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001192040-JUNE25,,0,4870300,4870119_JUNE25,62031382-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001190840-JUNE25,,0,4870100,4870119_JUNE25,62031383-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191740-JUNE25,,0,4870100,4870119_JUNE25,62031384-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191010-JUNE25,,0,4870200,4870119_JUNE25,62031385-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191225-JUNE25,,0,4870200,4870119_JUNE25,62031386-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001190925-JUNE25,,0,4870300,4870119_JUNE25,62031387-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001190710-JUNE25,,0,4870300,4870119_JUNE25,62031388-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001190755-JUNE25,,0,4870200,4870119_JUNE25,62031389-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191355-JUNE25,,0,4870300,4870119_JUNE25,62031390-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191055-JUNE25,,0,4870100,4870119_JUNE25,62031391-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191825-JUNE25,,0,4870300,4870119_JUNE25,62031392-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191655-JUNE25,,0,4870200,4870119_JUNE25,62031393-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191610-JUNE25,,0,4870300,4870119_JUNE25,62031394-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191525-JUNE25,,0,4870100,4870119_JUNE25,62031395-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001191440-JUNE25,,0,4870200,4870119_JUNE25,62031396-JUNE25-D09CAR-2_Saturday
487-13188,JUNE25-D09CAR-2_Saturday,60487001190625-JUNE25,,0,4870100,4870119_JUNE25,62031397-JUNE25-D09CAR-2_Saturday
